link,title
#cite_ref-43,↑
http://www.boxofficemojo.com/movies/?id=harrypotter7.htm,«Harry Potter and the Deathly Hallows Part 1 (2010)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-44,↑
http://boxofficemojo.com/movies/?id=hobbit2.htm,«The Hobbit: The Desolation of Smaug (2013)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-45,↑
http://www.boxofficemojo.com/movies/?id=hobbit3.htm,«The Hobbit: The Battle of the Five Armies (2014)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-nemo_46-0,↑
http://www.boxofficemojo.com/movies/?id=findingnemo.htm,«Finding Nemo (2003)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-47,↑
http://www.boxofficemojo.com/movies/?id=harrypotter5.htm,«Harry Potter and the Order of the Phoenix (2007)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-48,↑
http://www.boxofficemojo.com/movies/?id=harrypotter6.htm,«Harry Potter and the Half-Blood Prince (2009)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-49,↑
http://www.boxofficemojo.com/movies/?id=twotowers.htm,«The Lord of the Rings: The Two Towers (2002)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-shr2_50-0,↑
http://www.boxofficemojo.com/movies/?id=shrek2.htm,«Shrek 2 (2004)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-51,↑
http://www.boxofficemojo.com/movies/?id=harrypotter4.htm,«Harry Potter and the Goblet of Fire (2005)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-52,↑
http://www.boxofficemojo.com/movies/?id=spiderman3.htm,«Spider-Man 3 (2007)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-icea3_53-0,↑
http://www.boxofficemojo.com/movies/?id=iceage3.htm,«Ice Age: Dawn of the Dinosaurs (2009)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-54,↑
http://www.boxofficemojo.com/movies/?id=bond24.htm,«Spectre (2015)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-55,↑
http://www.boxofficemojo.com/movies/?id=spiderman2017.htm,«Spider-Man: Homecoming»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-icea4_56-0,↑
http://www.boxofficemojo.com/movies/?id=harrypotter2.htm,«Harry Potter and the Chamber of Secrets (2002)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-:Aaou_57-0,↑
http://www.boxofficemojo.com/movies/?id=iceage4.htm,«Ice Age: Continental Drift (2012)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-58,↑
http://www.boxofficemojo.com/movies/?id=illumination2015.htm,«The Secret Life of Pets (2016)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-59,↑
http://www.boxofficemojo.com/movies/?id=superman2015.htm,«Batman v Superman: Dawn of Justice (2016)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-60,↑
http://www.boxofficemojo.com/movies/?id=fellowshipofthering.htm,«The Lord of the Rings: The Fellowship of the Ring (2001)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-61,↑
http://www.boxofficemojo.com/movies/?page=main&id=wolfwarrior2.htm,«Wolf Warrior 2»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-62,↑
http://boxofficemojo.com/movies/?id=catchingfire.htm,«The Hunger Games: Catching Fire (2013)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-gotg_63-0,↑
http://www.boxofficemojo.com/movies/?id=marvel17a.htm,«Guardians of the Galaxy Vol. 2 (2017)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-dmnt_64-0,↑
http://www.boxofficemojo.com/movies/?id=pixar2014.htm,«Inside Out (2015)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-65,↑
http://www.boxofficemojo.com/movies/?id=marvel2017.htm,«Thor: Ragnarok»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-66,↑
http://www.boxofficemojo.com/movies/?id=starwars3.htm,«Star Wars Episode III: Revenge of the Sith (2005)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-67,↑
http://www.boxofficemojo.com/movies/?id=transformers2.htm,«Transformers: Revenge of the Fallen (2009)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-68,↑
http://www.boxofficemojo.com/movies/?id=breakingdawn2.htm,«The Twilight Saga: Breaking Dawn Part 2 (2012)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-69,↑
http://www.boxofficemojo.com/movies/?id=inception.htm,«Inception (2010)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-70,↑
http://www.boxofficemojo.com/movies/?id=wonderwoman.htm,«Wonder Woman»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-71,↑
http://www.boxofficemojo.com/movies/?id=spiderman.htm,«Spider-Man (2002)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-72,↑
http://www.boxofficemojo.com/movies/?id=independenceday.htm,«Independence Day (1996)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-73,↑
http://www.boxofficemojo.com/movies/?id=fantasticbeasts.htm,«Fantastic Beasts and Where to Find Them (2016)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-74,↑
http://www.boxofficemojo.com/movies/?id=pixar1117.htm,«Coco»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-75,↑
http://www.boxofficemojo.com/movies/?id=shrek3.htm,«Shrek the Third (2007)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-76,↑
http://www.boxofficemojo.com/movies/?id=harrypotter3.htm,«Harry Potter and the Prisoner of Azkaban (2004)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-77,↑
http://www.boxofficemojo.com/movies/?id=potc5.htm,«Pirates of the Caribbean 5»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-78,↑
http://www.boxofficemojo.com/movies/?id=et.htm,«E.T.: The Extra-Terrestrial (1982)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-79,↑
https://www.boxofficemojo.com/movies/?id=missionimpossible6.htm,«Mission: Impossible - Fallout»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-80,↑
http://www.boxofficemojo.com/movies/?id=fast6.htm,«Fast & Furious 6 (2013)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-81,↑
http://www.boxofficemojo.com/movies/?id=indianajones4.htm,«Indiana Jones and the Kingdom of the Crystal Skull (2008)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-82,↑
http://www.boxofficemojo.com/movies/?id=spiderman2.htm,«Spider-Man 2 (2004)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-83,↑
http://www.boxofficemojo.com/movies/?id=deadpool2016.htm,«Deadpool (2016)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-84,↑
http://www.boxofficemojo.com/movies/?id=starwars4.htm,«Star Wars (1977)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-85,↑
http://www.boxofficemojo.com/movies/?id=marvel2014a.htm,«Guardians of the Galaxy (2014)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-86,↑
http://www.boxofficemojo.com/movies/?id=2012.htm,«2012 (2009)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-87,↑
http://www.boxofficemojo.com/movies/?id=maleficient.htm,«Maleficent (2014)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-88,↑
http://www.boxofficemojo.com/movies/?id=davincicode.htm,«The Da Vinci Code (2006)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-89,↑
http://www.boxofficemojo.com/movies/?id=spiderman4.htm,«The Amazing Spider-Man (2012)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-90,↑
http://boxofficemojo.com/movies/?id=hungergames3.htm,«The Hunger Games: Mockingjay - Part 1 (2014)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-shr4_91-0,↑
http://www.boxofficemojo.com/movies/?id=shrek4.htm,«Shrek Forever After (2012)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-92,↑
http://www.boxofficemojo.com/movies/?id=xmen2014.htm,«X-Men: Days of Future Past (2014)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-mad3_93-0,↑
http://www.boxofficemojo.com/movies/?id=madagascar3.htm,«Madagascar 3: Europe's Most Wanted (2012)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-94,↑
http://www.boxofficemojo.com/movies/?id=dc2016.htm,«Suicide Squad (2016)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-95,↑
http://www.boxofficemojo.com/movies/?id=narnia.htm,"«The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (2005)»"
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-um_96-0,↑
http://boxofficemojo.com/movies/?id=monstersinc2.htm,«Monsters University (2013)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-97,↑
http://www.boxofficemojo.com/movies/?id=matrixreloaded.htm,«The Matrix Reloaded (2003)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-up_98-0,↑
http://boxofficemojo.com/movies/?id=up.htm,«Up (2009)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-99,↑
http://www.boxofficemojo.com/movies/?id=foxmarvel18.htm,«Deadpool 2»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-100,↑
http://www.boxofficemojo.com/movies/?id=gravity.htm,«Gravity (2013)»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-101,↑
http://boxofficemojo.com/alltime/adjusted.htm?adjust_yr=1910&p=.htm,Domestic Grosses: Adjusted for Ticket Price Inflation
#cite_ref-fallacyfiles_102-0,a
#cite_ref-fallacyfiles_102-1,b
http://www.fallacyfiles.org/archive062006.html#06032006,Fallacy Files
#cite_ref-103,↑
http://web.archive.org/web/http://www.usi.edu/business/mbea/2004/MBEA2004Final/movies.doc,«How the motion picture industry miscalculates box office receipts»
/wiki/Ajuda:Erros_nas_refer%C3%AAncias#deprecated_params,ajuda
/wiki/Categoria:!CS1_manut:_L%C3%ADngua_n%C3%A3o_reconhecida,link
#cite_ref-waynesthisandthat_104-0,↑
http://www.waynesthisandthat.com/mostpopularmovies.html,«The 20 Most Popular Movies of all Time»
/wiki/Categoria:!CS1_manut:_L%C3%ADngua_n%C3%A3o_reconhecida,link
#cite_ref-105,↑
/w/index.php?title=Astrel&action=edit&redlink=1,Astrel
/wiki/International_Standard_Book_Number,ISBN
/wiki/Especial:Fontes_de_livros/978-5-271-36423-5,978-5-271-36423-5
/wiki/Categoria:!CS1_manut:_L%C3%ADngua_n%C3%A3o_reconhecida,link
#cite_ref-106,↑
/wiki/International_Standard_Book_Number,ISBN
/wiki/Especial:Fontes_de_livros/9781908843708,9781908843708
#cite_ref-107,↑
http://www.guinnessworldrecords.com/world-records/highest-box-office-film-gross-inflation-adjusted/,http://www.guinnessworldrecords.com/world-records/highest-box-office-film-gross-inflation-adjusted/
#cite_ref-109,↑
http://www.boxofficemojo.com/movies/?page=intl&id=titanic3d.htm,«Titanic 3D (2012) – International Box Office results»
/wiki/Box_Office_Mojo,Box Office Mojo
#cite_ref-123,↑
http://www.bcharts.com.br/forum/topic/3261-as-maiores-bilheterias-do-cinema-na-hist%C3%B3ria-transformers-%C3%BAnico-com-2-filmes-entre-as-10-maiores-bilheterias/,«As maiores bilheterias do cinema na historia»
#cite_ref-124,↑
http://www.adorocinema.com/filmes/filme-218265/bilheterias/,http://www.adorocinema.com/filmes/filme-218265/bilheterias/
#cite_ref-125,↑
http://www.adorocinema.com/materias-especiais/filmes/arquivo-100182/?page=3&tab=1,«Os 10 maiores sucessos de bilheteria de Steven Spielberg»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-126,↑
http://www1.folha.uol.com.br/ilustrada/2016/04/1759482-os-dez-mandamentos-bate-recorde-de-bilheteria-esgotando-salas-vazias.shtml,«
/wiki/Folha_de_S._Paulo,Folha de S. Paulo
#cite_ref-127,↑
https://oglobo.globo.com/cultura/filmes/sucesso-de-bilheteria-filme-sobre-edir-macedo-tem-salas-vazias-22539322,"«Sucesso de bilheteria, filme sobre Edir Macedo tem salas vazias»"
/wiki/O_Globo,O Globo
#cite_ref-129,↑
http://www.adorocinema.com/filmes/filme-251860/bilheterias/,http://www.adorocinema.com/filmes/filme-251860/bilheterias/
#cite_ref-adorocinema1_130-0,a
#cite_ref-adorocinema1_130-1,b
http://www.adorocinema.com/filmes/filme-243091/bilheterias/,«Bilheteria de filmes - Os Dez Mandamentos - O Filme»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-ancine2011_131-0,a
#cite_ref-ancine2011_131-1,b
#cite_ref-ancine2011_131-2,c
#cite_ref-ancine2011_131-3,d
#cite_ref-ancine2011_131-4,e
#cite_ref-ancine2011_131-5,f
#cite_ref-ancine2011_131-6,g
#cite_ref-ancine2011_131-7,h
#cite_ref-ancine2011_131-8,i
#cite_ref-ancine2011_131-9,j
#cite_ref-ancine2011_131-10,k
#cite_ref-ancine2011_131-11,l
#cite_ref-ancine2011_131-12,m
#cite_ref-ancine2011_131-13,n
#cite_ref-ancine2011_131-14,o
#cite_ref-ancine2011_131-15,p
#cite_ref-ancine2011_131-16,q
#cite_ref-ancine2011_131-17,r
#cite_ref-ancine2011_131-18,s
#cite_ref-ancine2011_131-19,t
#cite_ref-ancine2011_131-20,u
#cite_ref-ancine2011_131-21,v
#cite_ref-ancine2011_131-22,w
#cite_ref-ancine2011_131-23,x
#cite_ref-ancine2011_131-24,y
#cite_ref-ancine2011_131-25,z
#cite_ref-ancine2011_131-26,aa
#cite_ref-ancine2011_131-27,ab
#cite_ref-ancine2011_131-28,ac
#cite_ref-ancine2011_131-29,ad
#cite_ref-ancine2011_131-30,ae
#cite_ref-ancine2011_131-31,af
#cite_ref-ancine2011_131-32,ag
#cite_ref-ancine2011_131-33,ah
#cite_ref-ancine2011_131-34,ai
#cite_ref-ancine2011_131-35,aj
#cite_ref-ancine2011_131-36,ak
#cite_ref-ancine2011_131-37,al
#cite_ref-ancine2011_131-38,am
#cite_ref-ancine2011_131-39,an
#cite_ref-ancine2011_131-40,ao
https://oca.ancine.gov.br/sites/default/files/cinema/pdf/2105_1.pdf,«Filmes Brasileiros com Mais de 500 000 Espectadores - 1970 a 2012»
#cite_ref-132,↑
http://www.adorocinema.com/filmes/filme-130440/bilheterias/,«Bilheterias de filme - Os Vingadores - The Avengers»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-efp104_133-0,a
#cite_ref-efp104_133-1,b
#cite_ref-efp104_133-2,c
#cite_ref-efp104_133-3,d
#cite_ref-efp104_133-4,e
#cite_ref-efp104_133-5,f
#cite_ref-efp104_133-6,g
http://www.ancine.gov.br/media/SAM/2008/teses_monografias/SelonkAleteiaDistribuicao.pdf,«Distribuição Cinematográfica no Brasil e Suas Repercussões Políticas e Sociais - Um Estudo Comparado da Distribuição da Cinematografia Nacional e Estrangeira»
#cite_ref-134,↑
http://www.adorocinema.com/filmes/filme-198488/,«Bilheteria de filmes - Vingadores: Era de Ultron»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-135,↑
http://www.adorocinema.com/filmes/filme-198750/,«Bilheteria de filmes - Velozes e Furiosos 7»
#cite_ref-136,↑
http://www.adorocinema.com/filmes/filme-198937/bilheterias/,http://www.adorocinema.com/filmes/filme-198937/bilheterias/
#cite_ref-137,↑
http://www.adorocinema.com/filmes/filme-215143/bilheterias/,«Bilheteria de filmes - Capitão América: Guerra Civil»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-138,↑
http://www.adorocinema.com/filmes/filme-182749/bilheterias/,«Bilheteria de filmes - A Saga Crepúsculo: Amanhecer - Parte 2»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-mae_139-0,a
#cite_ref-mae_139-1,b
http://www.adorocinema.com/filmes/filme-223673/bilheterias/,«Bilheteria de filmes - Minha Mãe É Uma Peça 2»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-abril2012_140-0,↑
http://www.filmeb.com.br/revista/201204.pdf,«Ranking filmes 3D»
#cite_ref-abril2011_141-0,a
#cite_ref-abril2011_141-1,b
http://www.filmeb.com.br/revista/201104.pdf,«Ranking filmes 3D»
#cite_ref-142,↑
http://www.adorocinema.com/filmes/filme-226447/bilheterias/,«Bilheteria de filmes - Minions»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-143,↑
http://www.adorocinema.com/filmes/filme-210493/bilheterias/,«Bilheteria de filmes - Minions»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-144,↑
http://www.adorocinema.com/filmes/filme-181059/bilheterias/,«Bilheteria de filmes - A Era do Gelo 4»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-145,↑
http://www.adorocinema.com/filmes/filme-126527/bilheterias/,«Bilheteria de filmes - Liga da Justiça»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-146,↑
http://www.adorocinema.com/filmes/filme-219262/bilheterias/,«Bilheteria de filmes - Batman Vs Superman - A Origem da Justiça»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-147,↑
http://www.adorocinema.com/filmes/filme-221541/bilheterias/,«Bilheteria de filmes - Velozes e Furiosos 8»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-148,↑
http://www.adorocinema.com/filmes/filme-29007/bilheterias/,«Bilheteria de filmes - Homem-Aranha»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-149,↑
http:///www.adorocinema.com/filmes/filme-228322/bilheterias/,«Bilheteria de filmes - A Bela e a Fera»
/wiki/Ajuda:Erros_nas_refer%C3%AAncias#bad_url,ajuda
/wiki/AdoroCinema,AdoroCinema
#cite_ref-150,↑
http://www.adorocinema.com/filmes/filme-210222/bilheterias/,«Bilheteria de filmes - Procurando Dory»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-151,↑
http://www.adorocinema.com/filmes/filme-144185/bilheterias/,«Bilheteria de filmes - Esquadrão Suicida»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-152,↑
http://www.adorocinema.com/filmes/filme-46112/bilheterias/,«Bilheteria de filmes - Homem-Aranha 2»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-153,↑
http://epipoca.com.br/filmes_bilheterias.php?idf=25270,«Homem de Ferro 3»
#cite_ref-154,↑
http://www.adorocinema.com/filmes/filme-130336/bilheterias/,http://www.adorocinema.com/filmes/filme-130336/bilheterias/
#cite_ref-155,↑
http://www.adorocinema.com/filmes/filme-146214/bilheterias/,«Bilheteria de filmes - A Saga Crepúsculo: Amanhecer - Parte 1»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-156,↑
http://www.adorocinema.com/filmes/filme-173720/bilheterias/,«Bilheteria de filmes - Mulher-Maravilha»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-157,↑
http://epipoca.com.br/filmes_bilheterias.php?idf=25431,«Meu Malvado Favorito 2»
#cite_ref-abril2010_158-0,↑
http://www.filmeb.com.br/revista/201004.pdf,«Ranking de filmes 2000-2009 por público»
#cite_ref-159,↑
http://www.adorocinema.com/filmes/filme-215097/bilheterias/,«Bilheteria de filmes - Star Wars: O Despertar da Força»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-160,↑
http://www.adorocinema.com/filmes/filme-209778/bilheterias/,«Homem-Aranha: De Volta ao Lar»
#cite_ref-161,↑
http://www.adorocinema.com/filmes/filme-205450/bilheterias/,«Bilheterias Cinquenta Tons de Cinza»
#cite_ref-162,↑
http://www.adorocinema.com/filmes/filme-232132/bilheterias/,http://www.adorocinema.com/filmes/filme-232132/bilheterias/
#cite_ref-163,↑
http://www.adorocinema.com/filmes/filme-225116/bilheterias/,«Bilheteria de filmes - Logan»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-164,↑
http://www.adorocinema.com/filmes/filme-223252/bilheterias/,http://www.adorocinema.com/filmes/filme-223252/bilheterias/
#cite_ref-165,↑
http://oca.ancine.gov.br/media/SAM/Informes/2015/IS_S37_10-09-2015_16-09-2015.pdf,«Ranking do Ano - Semana 37 - 10-16/09/2015»
/wiki/Ancine,Ancine
#cite_ref-166,↑
http://www.adorocinema.com/filmes/filme-218926/bilheterias/,«Bilheteria de filmes - A Culpa é das Estrelas»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-167,↑
http://180graus.com/cinema/a-era-do-gelo-3-supera-a-bilheteria-de-titanic-no-brasil-234012.html,«A Era do Gelo 3 supera a bilheteria de Titanic no Brasil»
#cite_ref-168,↑
http://www.boxofficemojo.com/intl/brazil/?yr=2018&wk=33&currency=local&p=.htm,http://www.boxofficemojo.com/intl/brazil/?yr=2018&wk=33&currency=local&p=.htm
#cite_ref-169,↑
http://www.boxofficemojo.com/intl/brazil/?yr=2018&wk=34&currency=local&p=.htm,http://www.boxofficemojo.com/intl/brazil/?yr=2018&wk=34&currency=local&p=.htm
#cite_ref-170,↑
http://www.boxofficemojo.com/intl/brazil/?yr=2018&wk=34&currency=local&p=.htm,http://www.boxofficemojo.com/intl/brazil/?yr=2018&wk=34&currency=local&p=.htm
#cite_ref-171,↑
http://www.boxofficemojo.com/intl/brazil/?yr=2015&wk=27&currency=local&p=.htm,http://www.boxofficemojo.com/intl/brazil/?yr=2015&wk=27&currency=local&p=.htm
#cite_ref-172,↑
http://www.boxofficemojo.com/intl/brazil/?yr=2018&wk=21&currency=local&p=.htm,http://www.boxofficemojo.com/intl/brazil/?yr=2018&wk=21&currency=local&p=.htm
#cite_ref-173,↑
http://www.boxofficemojo.com/intl/brazil/?yr=2018&wk=30&currency=local&p=.htm,http://www.boxofficemojo.com/intl/brazil/?yr=2018&wk=30&currency=local&p=.htm
#cite_ref-174,↑
http://www.boxofficemojo.com/intl/brazil/?yr=2018&wk=1&currency=local&p=.htm,http://www.boxofficemojo.com/intl/brazil/?yr=2018&wk=1&currency=local&p=.htm
#cite_ref-176,↑
http://www.boxofficemojo.com/intl/brazil/?yr=2018&wk=33&currency=local&p=.htm,http://www.boxofficemojo.com/intl/brazil/?yr=2018&wk=33&currency=local&p=.htm
#cite_ref-177,↑
http://www.boxofficemojo.com/intl/brazil/?yr=2018&wk=11&currency=local&p=.htm,http://www.boxofficemojo.com/intl/brazil/?yr=2018&wk=11&currency=local&p=.htm
#cite_ref-178,↑
http://www.boxofficemojo.com/intl/brazil/?yr=2018&wk=34&currency=local&p=.htm,http://www.boxofficemojo.com/intl/brazil/?yr=2018&wk=34&currency=local&p=.htm
#cite_ref-179,↑
http://www.boxofficemojo.com/intl/brazil/?yr=2018&wk=28&currency=local&p=.htm,http://www.boxofficemojo.com/intl/brazil/?yr=2018&wk=28&currency=local&p=.htm
#cite_ref-180,↑
http://www.boxofficemojo.com/intl/brazil/?yr=2018&wk=15&currency=local&p=.htm,http://www.boxofficemojo.com/intl/brazil/?yr=2018&wk=15&currency=local&p=.htm
#cite_ref-181,↑
http://www.adorocinema.com/filmes/filme-251860/bilheterias/,http://www.adorocinema.com/filmes/filme-251860/bilheterias/
#cite_ref-filmebcomédias_182-0,↑
http://www.filmeb.com.br/revista/201304.pdf,«Ranking Comédias nacionais (1995-2013) - top 30»
/wiki/Filme_B_(portal),Filme B
#cite_ref-183,↑
http://www.adorocinema.com/filmes/filme-215671/bilheterias/,«Bilheteria de filmes - Minha Mãe É Uma Peça»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-184,↑
http://www.adorocinema.com/filmes/filme-217009/bilheterias/,«Bilheteria de filmes - Até que a Sorte nos Separe 2»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-185,↑
http://www.adorocinema.com/filmes/filme-226796/bilheterias/,«Bilheteria de filmes - Loucas Pra Casar»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-ancine2012_186-0,↑
#cite_ref-187,↑
http://www.adorocinema.com/filmes/filme-204056/bilheterias/,«Bilheteria de filmes - Até que a Sorte nos Separe»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-188,↑
http://www.adorocinema.com/filmes/filme-227593/bilheterias/,«Bilheteria de filmes - Até que a Sorte nos Separe 3»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-189,↑
http://www.adorocinema.com/filmes/filme-232639/bilheterias/,«Bilheteria de filmes - Vai Que Cola - O Filme»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-190,↑
http://www.adorocinema.com/filmes/filme-217095/bilheterias/,«Bilheteria de filmes - Meu Passado Me Condena»
/wiki/AdoroCinema,AdoroCinema
#cite_ref-191,↑
http://www.publico.pt/culturaipsilon/jornal/portugal-ja-tem-rankings-de-filmes-185368,"«Portugal já tem ""rankings"" de filmes»"
/wiki/P%C3%BAblico_(jornal),Público
#cite_ref-todos_192-0,a
#cite_ref-todos_192-1,b
https://www.publico.pt/culturaipsilon/noticia/estes-sao-os-20-filmes-portugueses-mais-vistos-nos-ultimos-40-anos-e-o-patio-das-cantigas-esta-no-topo-1705929,«Estes são os 20 filmes portugueses mais vistos em 40 anos e O Pátio das Cantigas está no topo»
/wiki/P%C3%BAblico_(jornal),Público
#cite_ref-193,↑
http://www.ica-ip.pt/fotos/downloads/ranking_geral_de_filmes_2018_285695b59a027bd8a5.pdf,«Filmes mais vistos - 2004/2018»
/wiki/Instituto_do_Cinema_e_Audiovisual,Instituto do Cinema e Audiovisual
#cite_ref-194,↑
http://www.ica-ip.pt/fotos/downloads/ranking_dos_filmes_nacionais_mais_vistos_2004_2018_144125af41ea5dfce5.pdf,«Filmes nacionais mais vistos - 2004/2018»
/wiki/Instituto_do_Cinema_e_Audiovisual,Instituto do Cinema e Audiovisual
#cite_ref-195,↑
http://www.alea.pt/html/statofic/html/dossier/doc/dossier8.pdf,«Dossier VIII – Números do Cinema»
/w/index.php?title=Lista_de_filmes_de_maior_bilheteria&veaction=edit&section=12,editar
/w/index.php?title=Lista_de_filmes_de_maior_bilheteria&action=edit&section=12,editar código-fonte
http://www.boxofficemojo.com/alltime/world/,All Time Worldwide Box Office Grosses
/wiki/L%C3%ADngua_inglesa,inglês
/wiki/Box_Office_Mojo,Box Office Mojo
http://www.imdb.com/list/ls059930570/,All Time Worldwide Box Office
/wiki/L%C3%ADngua_inglesa,inglês
/wiki/Internet_Movie_Database,Internet Movie Database
/wiki/Ficheiro:Applications-multimedia.svg,
/wiki/Portal:Cinema,Portal do cinema
https://pt.wikipedia.org/w/index.php?title=Lista_de_filmes_de_maior_bilheteria&oldid=53560656,https://pt.wikipedia.org/w/index.php?title=Lista_de_filmes_de_maior_bilheteria&oldid=53560656
/wiki/Especial:Categorias,Categorias
/wiki/Categoria:Listas_de_bilheteria,Listas de bilheteria
/wiki/Categoria:Cinema,Cinema
/wiki/Categoria:!P%C3%A1ginas_com_erros_em_refer%C3%AAncias,!Páginas com erros em referências
/wiki/Categoria:!CS1_ingl%C3%AAs-fontes_em_l%C3%ADngua_(en),!CS1 inglês-fontes em língua (en)
/wiki/Categoria:!P%C3%A1ginas_que_usam_refer%C3%AAncias_com_par%C3%A2metros_depreciadas,!Páginas que usam referências com parâmetros depreciadas
/wiki/Categoria:!CS1_manut:_L%C3%ADngua_n%C3%A3o_reconhecida,!CS1 manut: Língua não reconhecida
/wiki/Categoria:!CS1_russo-fontes_em_l%C3%ADngua_(ru),!CS1 russo-fontes em língua (ru)
/wiki/Categoria:!P%C3%A1ginas_com_erros_URL,!Páginas com erros URL
/wiki/Categoria:!Artigos_com_dados_desatualizados,!Artigos com dados desatualizados
